game_id,game_play_number,homeTeamName,awayTeamName,home_wp_after,away_wp_after
401762458,10,Navy,UAB,95.9078848361969,4.092113301157951
401762458,11,Navy,UAB,96.1539626121521,3.8460373878479004
401762458,12,Navy,UAB,96.81773781776428,3.182264417409897
401762458,13,Navy,UAB,93.71405243873596,6.285946816205978
401762458,14,Navy,UAB,90.19414186477661,9.805858135223389
401762458,15,Navy,UAB,90.52330255508423,9.476697444915771
401762458,16,Navy,UAB,90.0862455368042,9.9137544631958
401762458,17,Navy,UAB,91.41799807548523,8.58200192451477
401762458,18,Navy,UAB,91.95109009742737,8.048909902572632
401762458,19,Navy,UAB,92.0980155467987,7.901984453201294
401762458,20,Navy,UAB,93.78970861434937,6.210291385650635
401762458,21,Navy,UAB,92.9279625415802,7.0720374584198
401762458,22,Navy,UAB,93.9947783946991,6.005221605300903
401762458,23,Navy,UAB,94.32961344718933,5.670386552810669
401762458,24,Navy,UAB,91.86962246894836,8.130377531051636
401762458,25,Navy,UAB,90.40313363075256,9.596866369247437
401762458,26,Navy,UAB,92.72394180297852,7.276058197021484
401762458,27,Navy,UAB,94.2192554473877,5.780744552612305
401762458,28,Navy,UAB,95.8554208278656,4.144579172134399
401762458,29,Navy,UAB,95.20525932312012,4.794739186763763
401762458,30,Navy,UAB,94.25377249717712,5.746227875351906
401762458,31,Navy,UAB,94.17884349822998,5.821153521537781
401762458,32,Navy,UAB,94.44183111190796,5.558167025446892
401762458,33,Navy,UAB,92.82205104827881,7.177948206663132
401762458,34,Navy,UAB,92.8174376487732,7.182565331459045
401762458,35,Navy,UAB,92.8816020488739,7.118397951126099
401762458,37,Navy,UAB,94.90112066268921,5.0988804548978806
401762458,38,Navy,UAB,89.5121693611145,10.487830638885498
401762458,39,Navy,UAB,89.13968801498413,10.86031198501587
401762458,40,Navy,UAB,89.98834490776062,10.01165509223938
401762458,41,Navy,UAB,87.76649832725525,12.233501672744751
401762458,42,Navy,UAB,90.6672477722168,9.332752227783203
401762458,43,Navy,UAB,95.31272053718567,4.687279462814331
401762458,44,Navy,UAB,95.25651931762695,4.743480309844017
401762458,45,Navy,UAB,93.174147605896,6.8258509039878845
401762458,46,Navy,UAB,93.08381080627441,6.916186213493347
401762458,47,Navy,UAB,93.14289689064026,6.857101619243622
401762458,48,Navy,UAB,93.61173510551453,6.388266384601593
401762458,49,Navy,UAB,90.0259792804718,9.974020719528198
401762458,50,Navy,UAB,89.62695598602295,10.37304401397705
401762458,51,Navy,UAB,89.27407264709473,10.725927352905273
401762458,52,Navy,UAB,91.2741482257843,8.725851774215698
401762458,53,Navy,UAB,90.69158434867859,9.308415651321411
401762458,54,Navy,UAB,91.92981719970703,8.070182800292969
401762458,55,Navy,UAB,92.22955107688904,7.770448923110962
